"ID","Name","RA","DEC","Obj. Type","Repeater of Primary Burst","DM","DM-Err","DM-Units","Gal. DM Limit","Gal. DM Model","Barycentric Datetime","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"65019","FRB 20191115A","01:58:00.750","+65:43:00.31","FRB","20180916B","349.3","0.2","pc/cc","200","NE2001","","","","0.0337","FRBCAT","FRBCAT","","FRBCAT","FRB20180916B","","","1","1","","1.18","Other-","2019-11-15 06:12:05.991","FRBCAT_bot","","2020TNSFR2470....1P","",""
"56409","FRB 20191113A","13:43:26.400","+48:15:36.00","FRB","20190303A","226.45","6.47","pc/cc","29.14","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","61749682","","","1","1","2020-03-27","","","2019-11-13 18:12:27.576","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56408","FRB 20191111A","04:03:31.200","+73:37:48.00","FRB","20180814A","184.39","3.23","pc/cc","91.89","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","61388607","","","1","1","2020-03-27","","","2019-11-11 08:55:15.505","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56407","FRB 20191110A","13:52:16.800","+48:15:00.00","FRB","20190303A","226.45","6.47","pc/cc","29.36","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","61303573","","","1","1","2020-03-27","","","2019-11-10 18:33:01.523","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"92621","FRB 20191109A","20:33:51.000","+61:46:30.20","FRB","","531.2","0.1","pc/cc","108","NE2001","2019-11-09 13:11:28.342","","","","ALERT","ALERT","","ALERT","FRB191109","","","1","1","2022-06-26","","","2019-11-09 13:08:36.736","Petroff","","2022TNSFR1785....1P","",""
"64991","FRB 20191108A","01:33:47.000","+31:51:30.00","FRB","","588.1","0.1","pc/cc","52","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB191108","","","1","1","","27","Other-","2019-11-08 19:48:50.471","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64990","FRB 20191107B","08:01:57.077","-13:44:15.52","FRB","","714.25","","pc/cc","127.2","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB191107","","","1","1","","0","Other-","2019-11-07 18:55:36.700","FRBCAT_bot","","2020TNSFR2470....1P","",""
"56406","FRB 20191107A","04:23:24.000","+73:35:24.00","FRB","20180814A","194.1","12.94","pc/cc","103.35","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","60954679","","","1","1","2020-03-27","","","2019-11-07 21:23:07.148","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56405","FRB 20191030B","02:15:09.600","+65:44:24.00","FRB","20180916B","346.14","3.23","pc/cc","192.72","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","60073678","","","1","1","2020-03-27","","","2019-10-30 07:41:52.756","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56404","FRB 20191030A","01:59:14.400","+65:43:12.00","FRB","20180916B","346.14","3.23","pc/cc","198.04","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","60073222","","","1","1","2020-03-27","","","2019-10-30 07:33:56.996","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56403","FRB 20191029B","13:58:45.600","+48:15:36.00","FRB","20190303A","221.6","1.62","pc/cc","29.37","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","60011290","","","1","1","2020-03-27","","","2019-10-29 19:24:06.307","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56402","FRB 20191029A","04:05:12.000","+73:38:24.00","FRB","20180814A","190.86","3.23","pc/cc","91.89","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","59993356","","","1","1","2020-03-27","","","2019-10-29 09:41:58.676","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"65593","FRB 20191021A","08:19:52.800","+46:24:00.00","FRB","","386.58","1.62","pc/cc","50.9","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","59326425","","","1","1","2020-08-31","","","2019-10-21 14:18:08.617","CHIME_FRB_bot","","2020TNSFR2695....1C","",""
"92620","FRB 20191020B","20:30:52.000","+61:58:47.00","FRB","","465","0.2","pc/cc","102","NE2001","2019-10-20 18:45:30.530","","","","ALERT","ALERT","","ALERT","FRB191020","","","1","1","2022-06-26","","","2019-10-20 18:42:12.850","Petroff","","2022TNSFR1785....1P","",""
"56401","FRB 20191020A","13:45:28.800","+48:15:36.00","FRB","20190303A","221.6","1.62","pc/cc","29.14","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","59240332","","","1","1","2020-03-27","","","2019-10-20 19:48:50.884","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56400","FRB 20191018A","11:59:45.600","+85:57:36.00","FRB","20190212A","302.47","1.62","pc/cc","49.27","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","58983056","","","1","1","2020-03-27","","","2019-10-18 18:33:33.306","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56399","FRB 20191013A","14:00:38.400","+48:15:00.00","FRB","20190303A","226.45","6.47","pc/cc","29.73","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","57637940","","","1","1","2020-03-27","","","2019-10-13 20:31:26.276","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"64989","FRB 20191001A","21:32:00.000","-54:40:00.00","FRB","","506.92","0.04","pc/cc","44","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB191001","","","1","1","","0","Clear-","2019-10-01 16:55:35.970","FRBCAT_bot","","2020TNSFR2470....1P","",""
"56398","FRB 20190929A","19:39:38.400","+59:23:24.00","FRB","20190417A","1381.34","3.23","pc/cc","78.38","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","56545002","","","1","1","2020-03-27","","","2019-09-29 03:14:35.708","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"92619","FRB 20190926B","01:41:49.000","+30:59:24.40","FRB","","957.3","0.5","pc/cc","51","NE2001","2019-09-26 00:45:41.561","","","","ALERT","ALERT","","ALERT","FRB190925","","","1","1","2022-06-26","","","2019-09-26 00:37:54.880","Petroff","","2022TNSFR1785....1P","",""
"56397","FRB 20190926A","12:41:31.200","+65:07:48.00","FRB","20181119A","368.79","6.47","pc/cc","34.02","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","56202568","","","1","1","2020-03-27","","","2019-09-26 20:19:28.748","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56396","FRB 20190925A","08:08:40.800","+46:16:12.00","FRB","20190907A","307.32","3.23","pc/cc","53.34","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","56023911","","","1","1","2020-03-27","","","2019-09-25 15:54:10.893","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56395","FRB 20190915A","08:02:52.800","+46:16:12.00","FRB","20190907A","308.94","1.62","pc/cc","54.69","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","54752563","","","1","1","2020-03-27","","","2019-09-15 16:27:41.304","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"96792","FRB 20190912A","16:15:00.000","+22:24:00.00","FRB","","211.89","1.62","pc/cc","33.02","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","chimefrb_54231573","","","1","1","2022-11-02","","","2019-09-12 00:50:27.392","CHIME_FRB_bot","","2022TNSFR3214....1C","",""
"56394","FRB 20190907A","08:08:50.400","+46:16:12.00","FRB","20190907A","307.32","3.23","pc/cc","53.34","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","52839758","","","1","1","2020-03-27","","","2019-09-07 17:02:47.762","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56393","FRB 20190825C","02:11:43.200","+65:43:48.00","FRB","20180916B","347.76","1.62","pc/cc","193.22","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","51101285","","","1","1","2020-03-27","","","2019-08-25 11:53:44.856","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56392","FRB 20190825B","01:57:52.800","+65:43:12.00","FRB","20180916B","346.14","3.23","pc/cc","198.56","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","51101217","","","1","1","2020-03-27","","","2019-08-25 11:52:03.013","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56391","FRB 20190825A","01:58:28.800","+65:43:48.00","FRB","20180916B","347.76","1.62","pc/cc","104.32","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","51101068","","","1","1","2020-03-27","","","2019-08-25 11:48:27.641","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56390","FRB 20190824A","22:07:09.600","+17:22:48.00","FRB","20190117A","397.9","3.23","pc/cc","48.23","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","50909512","","","1","1","2020-03-27","","","2019-08-24 07:59:01.574","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56389","FRB 20190817A","04:21:52.800","+73:39:00.00","FRB","20180814A","187.63","6.47","pc/cc","104.66","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","49511551","","","1","1","2020-03-27","","","2019-08-17 14:39:57.813","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56388","FRB 20190815A","22:06:38.400","+17:22:12.00","FRB","20190117A","397.9","3.23","pc/cc","48.36","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","49083177","","","1","1","2020-03-27","","","2019-08-15 08:33:52.297","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56387","FRB 20190810B","02:00:40.800","+65:43:48.00","FRB","20180916B","346.14","3.23","pc/cc","197.95","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","47583802","","","1","1","2020-03-27","","","2019-08-10 12:49:43.517","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56386","FRB 20190810A","22:07:14.400","+17:22:12.00","FRB","20190117A","397.9","3.23","pc/cc","48.22","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","47566210","","","1","1","2020-03-27","","","2019-08-10 08:52:29.727","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56385","FRB 20190809A","01:57:50.400","+65:43:48.00","FRB","20180916B","352.61","3.23","pc/cc","198.56","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","47313912","","","1","1","2020-03-27","","","2019-08-09 12:50:49.264","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56384","FRB 20190806A","19:39:43.200","+59:24:00.00","FRB","20190417A","1384.58","12.94","pc/cc","77.98","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","46802190","","","1","1","2020-03-27","","","2019-08-06 06:37:09.569","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"65835","FRB 20190804A","21:57:40.000","-80:21:28.00","FRB","20190711A","587.4","2","pc/cc","","NE2001","","","","","CRAFT","CRAFT","","CRAFT","FRB190711_r1","","","1","1","2020-10-10","","","2019-08-04 19:54:29.926","Shannon","","2020TNSFR3086....1K","",""
"56383","FRB 20190718A","13:00:40.800","+74:13:12.00","FRB","20180908A","194.1","12.94","pc/cc","38.31","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","44805743","","","1","1","2020-03-27","","","2019-07-18 01:11:22.875","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"64988","FRB 20190714A","12:15:54.000","-13:00:00.00","FRB","","504","2","pc/cc","39","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB190714","","","1","1","","0","Clear-","2019-07-14 05:37:12.900","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64987","FRB 20190711A","21:57:40.680","-80:21:28.80","FRB","20190711A","593.1","0.4","pc/cc","56.6","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB190711","","","1","1","","0","Clear-","2019-07-11 01:53:40.861","FRBCAT_bot","","2020TNSFR2470....1P","",""
