"ID","Name","RA","DEC","Obj. Type","Repeater of Primary Burst","DM","DM-Err","DM-Units","Gal. DM Limit","Gal. DM Model","Barycentric Datetime","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"64996","FRB 20150517A","05:32:01.000","+33:07:56.00","FRB","20121102A","560","4","pc/cc","188","NE2001","","","","0.19273","FRBCAT","FRBCAT","","FRBCAT","FRB121102","","","1","1","","0.03","Other-","2015-05-17 17:42:08.712","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64924","FRB 20150418A","07:16:35.000","-19:00:40.00","FRB","","776.2","0.5","pc/cc","188.5","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB150418","","","1","1","","2.2","BPSR-MB20","2015-04-18 04:29:06.657","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64923","FRB 20150215A","18:17:27.000","-04:54:15.00","FRB","","1105.6","0.8","pc/cc","427.2","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB150215","","","1","1","","0.7","BPSR-MB20","2015-02-15 20:41:41.714","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64922","FRB 20141216A","00:14:00.000","+41:38:24.00","FRB","","545","5","pc/cc","69.5","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB141216","","","1","1","","0.23","Clear-","2014-12-16 13:03:24.000","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64921","FRB 20141113A","06:13:00.100","+18:47:11.20","FRB","","400.3","","pc/cc","188","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB141113","","","1","1","","0.039","Other-","2014-11-13 07:42:55.220","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64920","FRB 20140514A","22:34:06.000","-12:18:46.00","FRB","","562.7","0.6","pc/cc","34.9","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB140514","","","1","1","","0.471","BPSR-MB20","2014-05-14 17:14:11.060","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64919","FRB 20140212A","01:30:60.000","+30:32:24.00","FRB","","910","4","pc/cc","49.8","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB140212","","","1","1","","0.26","Clear-","2014-02-12 10:31:14.000","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64918","FRB 20131104A","06:44:10.000","-51:16:40.00","FRB","","779","1","pc/cc","71.1","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB131104","","","1","1","","1.12","BPSR-MB20","2013-11-04 18:04:11.200","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64917","FRB 20131030A","00:25:00.000","+39:58:48.00","FRB","","203","4","pc/cc","64.4","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB131030","","","1","1","","0.24","Clear-","2013-10-30 16:13:15.000","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64916","FRB 20130729A","13:41:21.000","-05:59:43.00","FRB","","861","2","pc/cc","31","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB130729","","","1","1","","0.22","BPSR-MB20","2013-07-29 09:01:51.190","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64915","FRB 20130628A","09:03:02.000","+03:26:16.00","FRB","","469.88","0.01","pc/cc","52.58","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB130628","","","1","1","","1.91","BPSR-MB20","2013-06-28 03:58:00.178","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64914","FRB 20130626A","16:27:06.000","-07:27:48.00","FRB","","952.4","0.1","pc/cc","66.87","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB130626","","","1","1","","0.74","BPSR-MB20","2013-06-26 14:55:59.771","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64913","FRB 20121102A","05:32:09.000","+33:05:13.00","FRB","20121102A","557","2","pc/cc","188","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB121102","","","1","1","","0.4","Other-","2012-11-02 06:35:53.244","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64912","FRB 20121029A","00:12:00.000","+42:03:36.00","FRB","","732","5","pc/cc","71","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB121029","","","1","1","","0.34","Clear-","2012-10-29 16:06:26.000","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64911","FRB 20121002A","18:14:47.000","-85:11:53.00","FRB","","1629.18","0.02","pc/cc","74.27","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB121002","","","1","1","","0.76","BPSR-MB20","2012-10-02 13:09:18.436","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64910","FRB 20120127A","23:15:06.000","-18:25:38.00","FRB","","553.3","0.3","pc/cc","31.82","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB120127","","","1","1","","0.62","BPSR-MB20","2012-01-27 08:11:21.725","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64909","FRB 20110703A","23:30:51.000","-02:52:24.00","FRB","","1103.6","0.7","pc/cc","32.33","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB110703","","","1","1","","0.45","BPSR-MB20","2011-07-03 18:59:40.607","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64908","FRB 20110626A","21:03:43.000","-44:44:19.00","FRB","","723","0.3","pc/cc","47.46","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB110626","","","1","1","","0.63","BPSR-MB20","2011-06-26 21:33:17.477","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64907","FRB 20110523A","21:45:12.000","-00:09:37.00","FRB","","623.3","0.06","pc/cc","43.52","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB110523","","","1","1","","0.6","800MHz-GUPPI","2011-05-23 15:06:19.700","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64906","FRB 20110220A","22:34:38.000","-12:23:45.00","FRB","","944.38","0.05","pc/cc","34.77","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB110220","","","1","1","","1.11","BPSR-MB20","2011-02-20 01:55:48.096","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64905","FRB 20110214A","01:21:17.000","-49:47:11.00","FRB","","168.9","0.5","pc/cc","31.1","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB110214","","","1","1","","27","BPSR-MB20","2011-02-14 07:14:10.353","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64904","FRB 20090625A","03:07:47.000","-29:55:36.00","FRB","","899.55","0.01","pc/cc","31.69","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB090625","","","1","1","","1.15","BPSR-MB20","2009-06-25 21:53:51.379","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64903","FRB 20010724A","01:18:06.000","-75:12:18.00","FRB","","375","3","pc/cc","44.58","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB010724","","","1","1","","30","AFB-MB20","2001-07-24 19:50:01.690","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64902","FRB 20010621A","18:52:05.000","-08:29:35.00","FRB","","745","10","pc/cc","523","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB010621","","","1","1","","0.41","AFB-MB20","2001-06-21 13:02:11.299","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64901","FRB 20010312A","05:26:54.900","-64:56:19.20","FRB","","1187","14","pc/cc","51","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB010312","","","1","1","","0.25","AFB-MB20","2001-03-12 11:06:47.980","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64900","FRB 20010305A","04:57:19.500","-52:36:24.67","FRB","","350","5","pc/cc","36","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB010305","","","1","1","","4.2","AFB-MB20","2001-03-05 12:29:16.020","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64899","FRB 20010125A","19:06:53.000","-40:37:14.00","FRB","","790.3","3","pc/cc","110","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB010125","","","1","1","","0.54","AFB-MB20","2001-01-25 00:29:15.790","FRBCAT_bot","","2020TNSFR2470....1P","",""
"113483","FRB 19921212A","21:46:15.000","-07:46:60.00","FRB","","838.9","","pc/cc","42","NE2001","","","","","","","","","921212","","","1","1","","0.62","Other-","1992-12-12 06:10:04.800","Crawford","","2022TNSFR2269....1C","",""
"113482","FRB 19920913A","15:03:00.000","-05:12:00.00","FRB","","3337.9","","pc/cc","35","NE2001","","","","","","","","","920913","","","1","1","","0.23","Other-","1992-09-13 00:51:50.400","Crawford","","2022TNSFR2269....1C","",""
"113481","FRB 19920428A","17:08:60.000","-15:36:00.00","FRB","","276.3","","pc/cc","160","NE2001","","","","","","","","","920428","","","1","1","","0.36","Other-","1992-04-28 18:14:24.000","Crawford","","2022TNSFR2269....1C","",""
"113480","FRB 19910730A","07:06:45.900","-43:33:00.00","FRB","","591.4","","pc/cc","136","NE2001","","","","","","","","","910730","","","1","1","","0.77","Other-","1991-07-30 22:24:57.600","Crawford","","2022TNSFR2269....1C","",""
