"ID","Name","RA","DEC","Obj. Type","Repeater of Primary Burst","DM","DM-Err","DM-Units","Gal. DM Limit","Gal. DM Model","Barycentric Datetime","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"55513","FRB 20190122A","23:18:19.200","+37:30:36.00","FRB","","1229.3","12.94","pc/cc","64.64","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","27756565","","","1","1","2021-06-09","","","2019-01-22 23:09:40.186","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"61451","FRB 20190121A","23:38:24.000","+78:35:24.00","FRB","","423.78","3.23","pc/cc","89.58","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","27618689","","","1","1","2021-06-09","","","2019-01-21 23:33:29.449","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61474","FRB 20190118B","02:38:60.000","+23:34:48.00","FRB","","666.41","6.47","pc/cc","50.25","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","27073132","","","1","1","2021-06-09","","","2019-01-18 02:47:48.439","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61452","FRB 20190118A","16:53:24.000","+11:35:24.00","FRB","","224.83","1.62","pc/cc","53.45","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","27112562","","","1","1","2021-06-09","","","2019-01-18 17:02:16.334","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61497","FRB 20190117D","13:55:31.200","+31:41:24.00","FRB","","1175.92","1.62","pc/cc","22.69","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","26986170","","","1","1","2021-06-09","","","2019-01-17 14:06:02.033","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61473","FRB 20190117C","07:34:12.000","+74:35:24.00","FRB","","865.36","1.62","pc/cc","54.13","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","26977396","","","1","1","2021-06-09","","","2019-01-17 07:55:05.945","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"55096","FRB 20190117A","22:07:19.200","+17:22:48.00","FRB","20190117A","393.05","1.62","pc/cc","48.22","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","27052203","","","1","1","2020-03-27","","","2019-01-17 22:18:32.121","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"61471","FRB 20190116F","17:26:12.000","+75:00:00.00","FRB","","315.41","1.62","pc/cc","46.95","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","26811212","","","1","1","2021-06-09","","","2019-01-16 17:40:37.373","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61465","FRB 20190116E","01:17:24.000","+52:19:12.00","FRB","","1489.71","1.62","pc/cc","128.63","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","26767705","","","1","1","2021-06-09","","","2019-01-16 01:36:13.028","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61447","FRB 20190116D","05:40:09.600","+68:40:12.00","FRB","","1161.36","3.23","pc/cc","78.84","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","26798112","","","1","1","2021-06-09","","","2019-01-16 05:59:08.932","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"56459","FRB 20190116C","00:00:00.000","+00:00:00.00","FRB","","629.21","1.62","pc/cc","","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","26807746","","","1","1","2021-06-09","","","2019-01-16 16:54:14.410","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55095","FRB 20190116B","12:49:50.400","+27:09:36.00","FRB","20190116A","441.58","1.62","pc/cc","19.89","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","26804247","","","1","1","2020-03-27","","","2019-01-16 13:08:20.412","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"55094","FRB 20190116A","12:49:04.800","+27:09:36.00","FRB","20190116A","446.43","6.47","pc/cc","19.89","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","26804245","","","1","1","2020-03-27","","","2019-01-16 13:07:33.840","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"55687","FRB 20190115B","05:06:09.600","+82:03:36.00","FRB","","748.9","1.62","pc/cc","63.83","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","26690059","","","1","1","2021-06-09","","","2019-01-15 05:42:41.222","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55686","FRB 20190115A","03:02:24.000","+54:17:24.00","FRB","","1020.64","1.62","pc/cc","185.98","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","26673962","","","1","1","2021-06-09","","","2019-01-15 03:27:49.654","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55511","FRB 20190114A","00:35:55.200","+19:10:12.00","FRB","","889.62","3.23","pc/cc","38.06","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","26548230","","","1","1","2021-06-09","","","2019-01-14 01:05:59.855","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55685","FRB 20190113A","07:12:48.000","-02:58:48.00","FRB","","430.25","3.23","pc/cc","178.43","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","26354477","","","1","1","2021-06-09","","","2019-01-13 07:40:31.774","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55684","FRB 20190112A","17:10:31.200","+61:03:00.00","FRB","","420.55","6.47","pc/cc","42.05","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","26213567","","","1","1","2021-06-09","","","2019-01-12 17:41:31.224","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55683","FRB 20190111B","17:20:12.000","+13:31:12.00","FRB","","1334.44","1.62","pc/cc","65.35","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","25884250","","","1","1","2021-06-09","","","2019-01-11 17:59:02.291","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55682","FRB 20190111A","14:28:38.400","+26:49:12.00","FRB","","173.07","1.62","pc/cc","21.51","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","25849106","","","1","1","2021-06-09","","","2019-01-11 15:05:50.945","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55681","FRB 20190110C","16:27:60.000","+41:23:24.00","FRB","","221.6","1.62","pc/cc","35.71","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","25677682","","","1","1","2021-06-09","","","2019-01-10 17:11:37.044","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55680","FRB 20190110B","08:46:43.200","+50:10:12.00","FRB","","486.87","1.62","pc/cc","45.56","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","25668960","","","1","1","2021-06-09","","","2019-01-10 09:28:05.222","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55679","FRB 20190110A","04:19:50.400","+47:30:36.00","FRB","","470.69","1.62","pc/cc","187.09","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","25660576","","","1","1","2021-06-09","","","2019-01-10 05:05:35.191","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55678","FRB 20190109B","16:54:07.200","+01:15:00.00","FRB","","176.31","1.62","pc/cc","68.54","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","25565849","","","1","1","2021-06-09","","","2019-01-09 17:36:02.325","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55677","FRB 20190109A","07:12:00.000","+05:09:36.00","FRB","","325.12","1.62","pc/cc","147.34","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","25546149","","","1","1","2021-06-09","","","2019-01-09 08:00:30.411","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55675","FRB 20190107B","02:18:19.200","+83:36:00.00","FRB","","166.6","1.62","pc/cc","70.93","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","25333712","","","1","1","2021-06-09","","","2019-01-07 03:22:14.335","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55674","FRB 20190107A","00:03:33.600","+21:49:12.00","FRB","","841.1","12.94","pc/cc","40.48","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","25314987","","","1","1","2021-06-09","","","2019-01-07 01:01:18.288","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55673","FRB 20190106B","22:23:21.600","+46:16:48.00","FRB","","315.41","1.62","pc/cc","142.44","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","25281508","","","1","1","2021-06-09","","","2019-01-06 23:21:18.457","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55672","FRB 20190106A","01:28:48.000","+46:07:12.00","FRB","","341.29","1.62","pc/cc","88.88","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","25094736","","","1","1","2021-06-09","","","2019-01-06 02:29:10.671","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55671","FRB 20190105A","17:45:04.800","+63:49:12.00","FRB","","384.96","3.23","pc/cc","46.29","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","24996804","","","1","1","2021-06-09","","","2019-01-05 18:39:35.093","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55670","FRB 20190104B","15:39:07.200","-06:15:00.00","FRB","","527.3","3.23","pc/cc","50","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","24778315","","","1","1","2021-06-09","","","2019-01-04 16:45:54.212","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55669","FRB 20190104A","04:42:04.800","+35:35:24.00","FRB","","548.33","1.62","pc/cc","151.69","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","24754199","","","1","1","2021-06-09","","","2019-01-04 05:49:34.148","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55668","FRB 20190103E","17:31:36.000","+45:50:24.00","FRB","","735.96","1.62","pc/cc","45.7","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","24669581","","","1","1","2021-06-09","","","2019-01-03 18:38:14.800","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55667","FRB 20190103D","14:47:12.000","+59:55:12.00","FRB","","1911.88","3.23","pc/cc","33.38","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","24655645","","","1","1","2021-06-09","","","2019-01-03 16:00:46.056","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55666","FRB 20190103C","06:56:57.600","+10:51:00.00","FRB","","1348.99","3.23","pc/cc","155.93","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","24644651","","","1","1","2021-06-09","","","2019-01-03 08:05:51.171","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55665","FRB 20190103B","06:14:24.000","+19:43:48.00","FRB","","530.54","12.94","pc/cc","185.37","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","24641878","","","1","1","2021-06-09","","","2019-01-03 07:25:59.128","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55093","FRB 20190103A","12:31:50.400","+65:07:12.00","FRB","20181119A","365.55","3.23","pc/cc","34.19","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","24648496","","","1","1","2020-03-27","","","2019-01-03 13:47:23.324","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"64982","FRB 20190102C","21:29:39.760","-79:28:32.50","FRB","","363.6","0.3","pc/cc","57.3","NE2001","","","","0.291","FRBCAT","FRBCAT","","FRBCAT","FRB190102","","","1","1","","0","Clear-","2019-01-02 05:38:43.491","FRBCAT_bot","","2020TNSFR2470....1P","",""
"55664","FRB 20190102B","01:26:40.800","+21:23:24.00","FRB","","367.17","1.62","pc/cc","41.07","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","24512726","","","1","1","2021-06-09","","","2019-01-02 02:43:54.247","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55663","FRB 20190102A","00:40:33.600","+26:42:36.00","FRB","","697.14","1.62","pc/cc","43.65","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","24510924","","","1","1","2021-06-09","","","2019-01-02 01:49:13.819","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55662","FRB 20190101B","20:31:12.000","+29:54:00.00","FRB","","1321.5","1.62","pc/cc","233.5","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","24491976","","","1","1","2021-06-09","","","2019-01-01 21:43:31.994","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55661","FRB 20190101A","11:24:12.000","+28:00:00.00","FRB","","866.98","12.94","pc/cc","24.16","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","24450249","","","1","1","2021-06-09","","","2019-01-01 12:40:09.716","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55660","FRB 20181231C","13:07:50.400","+69:10:48.00","FRB","","554.8","1.62","pc/cc","35.64","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","24366209","","","1","1","2021-06-09","","","2018-12-31 14:36:18.149","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55659","FRB 20181231B","08:33:48.000","+55:59:24.00","FRB","","198.95","1.62","pc/cc","46.92","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","24365582","","","1","1","2021-06-09","","","2018-12-31 09:55:59.577","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55658","FRB 20181231A","01:59:04.800","+20:57:36.00","FRB","","1376.49","1.62","pc/cc","42.99","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","24342210","","","1","1","2021-06-09","","","2018-12-31 03:18:46.347","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55656","FRB 20181230E","07:38:21.600","+87:03:00.00","FRB","","1041.67","6.47","pc/cc","54.14","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","24297172","","","1","1","2021-06-09","","","2018-12-30 20:37:24.210","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55655","FRB 20181230D","17:01:12.000","+50:30:36.00","FRB","","224.83","1.62","pc/cc","40.66","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","24291235","","","1","1","2021-06-09","","","2018-12-30 18:23:35.321","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55654","FRB 20181230C","16:23:02.400","+50:31:12.00","FRB","","1036.82","1.62","pc/cc","36.89","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","24282081","","","1","1","2021-06-09","","","2018-12-30 17:42:56.124","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55653","FRB 20181230B","01:22:45.600","+79:42:36.00","FRB","","1135.48","3.23","pc/cc","89.09","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","24249476","","","1","1","2021-06-09","","","2018-12-30 02:39:31.912","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55652","FRB 20181230A","23:05:16.800","+83:22:48.00","FRB","","763.46","12.94","pc/cc","69.23","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","24242441","","","1","1","2021-06-09","","","2018-12-30 00:30:16.528","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55651","FRB 20181229B","15:53:33.600","+19:46:48.00","FRB","","375.26","12.94","pc/cc","29.44","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","24202561","","","1","1","2021-06-09","","","2018-12-29 17:23:55.972","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55650","FRB 20181229A","09:08:50.400","+42:00:36.00","FRB","","955.94","1.62","pc/cc","42.99","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","24194876","","","1","1","2021-06-09","","","2018-12-29 10:34:58.113","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"64981","FRB 20181228D","06:09:23.640","-45:58:02.40","FRB","","354.2","0.9","pc/cc","58","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB181228","","","1","1","","19.23","Other-","2018-12-28 13:48:50.100","FRBCAT_bot","","2020TNSFR2470....1P","",""
"55649","FRB 20181228C","17:40:40.800","+54:21:36.00","FRB","","509.51","1.62","pc/cc","45.79","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","24118918","","","1","1","2021-06-09","","","2018-12-28 19:16:20.429","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55648","FRB 20181228B","16:41:43.200","+63:51:00.00","FRB","","566.12","3.23","pc/cc","40.1","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","24114218","","","1","1","2021-06-09","","","2018-12-28 18:07:55.584","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55647","FRB 20181228A","00:29:14.400","+10:13:12.00","FRB","","748.9","1.62","pc/cc","34.26","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","24077552","","","1","1","2021-06-09","","","2018-12-28 02:02:41.710","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55646","FRB 20181227A","02:06:28.800","+78:22:48.00","FRB","","790.96","1.62","pc/cc","90.37","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23983666","","","1","1","2021-06-09","","","2018-12-27 03:44:42.228","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55645","FRB 20181226E","20:11:21.600","+73:49:12.00","FRB","","308.94","1.62","pc/cc","68.1","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23948798","","","1","1","2021-06-09","","","2018-12-26 21:50:46.047","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55644","FRB 20181226D","08:01:02.400","+22:11:24.00","FRB","","386.58","1.62","pc/cc","65.09","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23907110","","","1","1","2021-06-09","","","2018-12-26 09:41:16.388","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55643","FRB 20181226C","23:23:04.800","+44:57:00.00","FRB","","409.23","1.62","pc/cc","91.59","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23870925","","","1","1","2021-06-09","","","2018-12-26 01:02:08.962","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55533","FRB 20181226B","12:10:48.000","+12:36:36.00","FRB","","287.91","3.23","pc/cc","27.86","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23908435","","","1","1","2021-06-09","","","2018-12-26 13:50:55.605","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55092","FRB 20181226A","01:58:02.400","+65:44:24.00","FRB","20180916B","347.76","1.62","pc/cc","198.47","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23891929","","","1","1","2020-03-27","","","2018-12-26 03:43:30.129","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"55642","FRB 20181225B","02:23:12.000","+88:11:24.00","FRB","","299.24","1.62","pc/cc","58.29","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23793040","","","1","1","2021-06-09","","","2018-12-25 05:09:48.564","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55091","FRB 20181225A","01:59:33.600","+65:43:48.00","FRB","20180916B","346.14","3.23","pc/cc","197.95","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23789294","","","1","1","2020-03-27","","","2018-12-25 03:53:03.926","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"55641","FRB 20181224E","15:57:36.000","+07:19:12.00","FRB","","580.68","1.62","pc/cc","36.59","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23723094","","","1","1","2021-06-09","","","2018-12-24 17:45:05.356","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55640","FRB 20181224D","12:08:31.200","+54:51:36.00","FRB","","690.67","1.62","pc/cc","31.31","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23712684","","","1","1","2021-06-09","","","2018-12-24 13:59:51.246","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55639","FRB 20181224C","07:40:57.600","+60:16:48.00","FRB","","608.18","12.94","pc/cc","55.4","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23708420","","","1","1","2021-06-09","","","2018-12-24 09:36:14.510","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55638","FRB 20181224B","03:01:26.400","+46:08:24.00","FRB","","779.63","3.23","pc/cc","121.72","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23688049","","","1","1","2021-06-09","","","2018-12-24 04:52:51.001","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55637","FRB 20181224A","23:40:38.400","+44:33:36.00","FRB","","308.94","1.62","pc/cc","85.1","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","23676345","","","1","1","2021-06-09","","","2018-12-24 01:28:53.726","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
