"ID","Name","RA","DEC","Obj. Type","Repeater of Primary Burst","DM","DM-Err","DM-Units","Gal. DM Limit","Gal. DM Model","Barycentric Datetime","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"55840","FRB 20190502A","10:59:48.000","+59:57:00.00","FRB","","625.97","1.62","pc/cc","34.91","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","38547575","","","1","1","2021-06-09","","","2019-05-02 04:23:27.106","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55839","FRB 20190501B","17:25:45.600","+54:22:12.00","FRB","","784.49","1.62","pc/cc","43.49","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","38536189","","","1","1","2021-06-09","","","2019-05-01 10:53:49.262","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55837","FRB 20190430C","18:31:52.800","+25:14:24.00","FRB","","399.52","1.62","pc/cc","101.93","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","38440671","","","1","1","2021-06-09","","","2019-04-30 11:53:50.809","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55836","FRB 20190430B","15:50:43.200","+62:16:12.00","FRB","","2617.11","3.23","pc/cc","36.61","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","38421789","","","1","1","2021-06-09","","","2019-04-30 09:20:49.074","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55529","FRB 20190430A","05:15:31.200","+87:01:12.00","FRB","","349.38","12.94","pc/cc","57.35","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","38428745","","","1","1","2021-06-09","","","2019-04-30 10:50:40.568","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55835","FRB 20190429B","21:59:52.800","+03:57:36.00","FRB","","297.62","12.94","pc/cc","42.17","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","38355275","","","1","1","2021-06-09","","","2019-04-29 15:33:25.052","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55834","FRB 20190429A","18:44:19.200","+59:25:48.00","FRB","","470.69","1.62","pc/cc","57.65","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","38323159","","","1","1","2021-06-09","","","2019-04-29 12:11:06.081","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55833","FRB 20190428A","11:25:31.200","+23:20:24.00","FRB","","968.88","1.62","pc/cc","26.64","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","38213566","","","1","1","2021-06-09","","","2019-04-28 05:01:29.483","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55832","FRB 20190427A","05:15:52.800","+07:45:36.00","FRB","","454.52","1.62","pc/cc","85.26","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","38176957","","","1","1","2021-06-09","","","2019-04-27 22:54:30.897","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55831","FRB 20190426A","07:41:24.000","+59:16:48.00","FRB","","341.29","1.62","pc/cc","55.65","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","37984665","","","1","1","2021-06-09","","","2019-04-26 01:28:06.322","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55830","FRB 20190425B","15:13:60.000","+88:14:24.00","FRB","","1030.35","1.62","pc/cc","53.23","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","37948191","","","1","1","2021-06-09","","","2019-04-25 18:05:48.269","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55829","FRB 20190425A","17:04:26.400","+21:34:12.00","FRB","","127.78","1.62","pc/cc","49.25","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","37888771","","","1","1","2021-06-09","","","2019-04-25 10:47:53.953","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55828","FRB 20190424A","11:13:02.400","+63:44:24.00","FRB","","758.61","1.62","pc/cc","35.4","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","37737401","","","1","1","2021-06-09","","","2019-04-24 05:04:54.665","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55827","FRB 20190423D","01:56:55.200","+84:47:24.00","FRB","","498.19","6.47","pc/cc","67.24","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","37696333","","","1","1","2021-06-09","","","2019-04-23 20:10:23.323","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55826","FRB 20190423C","23:10:48.000","+87:11:24.00","FRB","","855.66","1.62","pc/cc","59.62","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","37687987","","","1","1","2021-06-09","","","2019-04-23 17:36:29.180","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55825","FRB 20190423B","19:51:12.000","+26:22:48.00","FRB","","585.53","3.23","pc/cc","502.05","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","37655475","","","1","1","2021-06-09","","","2019-04-23 13:51:59.817","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55824","FRB 20190423A","11:56:09.600","+54:52:12.00","FRB","","244.24","1.62","pc/cc","31.49","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","37637444","","","1","1","2021-06-09","","","2019-04-23 05:59:40.253","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"70400","FRB 20190422B","10:33:04.800","+45:32:24.00","FRB","","975.35","1.62","pc/cc","33.98","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","37544968","","","1","1","2021-06-09","","","2019-04-22 04:30:37.423","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"55823","FRB 20190422A","03:14:19.200","+35:09:00.00","FRB","","452.9","12.94","pc/cc","79.75","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","37607693","","","1","1","2021-06-09","","","2019-04-22 21:13:25.747","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55528","FRB 20190421B","05:32:19.200","+62:20:24.00","FRB","","393.05","1.62","pc/cc","95.16","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","37527624","","","1","1","2021-06-09","","","2019-04-21 23:27:46.189","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55111","FRB 20190421A","13:52:26.400","+48:15:00.00","FRB","20190303A","226.45","6.47","pc/cc","29.37","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","37451017","","","1","1","2020-03-27","","","2019-04-21 08:00:10.506","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"55822","FRB 20190420C","16:32:28.800","+37:15:00.00","FRB","","627.59","6.47","pc/cc","35.76","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","37358979","","","1","1","2021-06-09","","","2019-04-20 10:40:43.922","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55821","FRB 20190420B","06:18:40.800","+70:07:48.00","FRB","","844.33","3.23","pc/cc","67.42","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","37342401","","","1","1","2021-06-09","","","2019-04-20 00:28:04.926","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55521","FRB 20190420A","07:06:09.600","+55:57:00.00","FRB","","609.8","1.62","pc/cc","65.91","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","37345331","","","1","1","2021-06-09","","","2019-04-20 01:14:51.843","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55820","FRB 20190419B","17:05:28.800","+86:45:36.00","FRB","","166.6","1.62","pc/cc","52.55","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","37338232","","","1","1","2021-06-09","","","2019-04-19 22:38:29.332","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55819","FRB 20190419A","06:59:45.600","+64:51:00.00","FRB","","438.34","1.62","pc/cc","62.29","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","37262811","","","1","1","2021-06-09","","","2019-04-19 01:16:25.272","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55818","FRB 20190418A","04:23:26.400","+16:03:00.00","FRB","","182.78","1.62","pc/cc","70.2","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","37253504","","","1","1","2021-06-09","","","2019-04-18 22:34:17.046","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55817","FRB 20190417C","03:04:43.200","+71:05:24.00","FRB","","318.65","1.62","pc/cc","122.65","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","37129627","","","1","1","2021-06-09","","","2019-04-17 21:22:14.628","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55816","FRB 20190417B","11:39:19.200","+64:43:12.00","FRB","","1151.66","12.94","pc/cc","35.02","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","37059464","","","1","1","2021-06-09","","","2019-04-17 06:02:16.460","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55110","FRB 20190417A","19:38:52.800","+59:24:36.00","FRB","20190417A","1378.11","6.47","pc/cc","77.98","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","37085135","","","1","1","2020-03-27","","","2019-04-17 13:56:04.718","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"55815","FRB 20190416B","11:28:52.800","+35:56:24.00","FRB","","574.21","1.62","pc/cc","20.53","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","36950274","","","1","1","2021-06-09","","","2019-04-16 05:50:02.767","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55814","FRB 20190416A","09:39:60.000","+33:18:00.00","FRB","","2287.14","3.23","pc/cc","39.2","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","36950036","","","1","1","2021-06-09","","","2019-04-16 04:07:29.047","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"70403","FRB 20190415C","04:59:19.200","+34:48:00.00","FRB","","648.62","1.62","pc/cc","168.62","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","36930887","","","1","1","2021-06-09","","","2019-04-15 23:23:46.112","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"55813","FRB 20190415B","00:35:19.200","+54:50:24.00","FRB","","711.7","12.94","pc/cc","155.29","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","36903684","","","1","1","2021-06-09","","","2019-04-15 19:03:06.040","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55812","FRB 20190415A","12:09:09.600","+71:16:48.00","FRB","","632.44","1.62","pc/cc","37.08","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","36835571","","","1","1","2021-06-09","","","2019-04-15 06:36:02.860","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55811","FRB 20190414B","16:27:24.000","+57:31:12.00","FRB","","511.13","6.47","pc/cc","37.98","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","36725723","","","1","1","2021-06-09","","","2019-04-14 11:03:03.787","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55810","FRB 20190414A","12:05:50.400","+38:54:00.00","FRB","","811.98","3.23","pc/cc","20.24","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","36714642","","","1","1","2021-06-09","","","2019-04-14 06:38:44.379","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55809","FRB 20190412B","19:02:40.800","+19:14:24.00","FRB","","375.26","12.94","pc/cc","265.81","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","36441655","","","1","1","2021-06-09","","","2019-04-12 13:43:36.952","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55808","FRB 20190412A","16:13:33.600","+61:52:12.00","FRB","","363.94","1.62","pc/cc","37.77","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","36427698","","","1","1","2021-06-09","","","2019-04-12 10:54:18.468","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55807","FRB 20190411C","00:48:43.200","+20:15:00.00","FRB","","234.54","1.62","pc/cc","38.91","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","36370989","","","1","1","2021-06-09","","","2019-04-11 19:20:36.387","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55806","FRB 20190411B","10:16:14.400","+29:13:48.00","FRB","","1227.68","1.62","pc/cc","35.3","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","36234050","","","1","1","2021-06-09","","","2019-04-11 05:01:08.090","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55805","FRB 20190411A","05:18:36.000","+83:52:48.00","FRB","","460.99","1.62","pc/cc","60.57","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","36218988","","","1","1","2021-06-09","","","2019-04-11 00:37:20.297","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55804","FRB 20190410B","17:45:26.400","+15:09:36.00","FRB","","642.15","1.62","pc/cc","80.35","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","36154661","","","1","1","2021-06-09","","","2019-04-10 12:27:52.419","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55803","FRB 20190410A","17:34:04.800","-02:22:12.00","FRB","","278.21","6.47","pc/cc","129.2","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","36154193","","","1","1","2021-06-09","","","2019-04-10 12:19:48.968","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55802","FRB 20190409D","22:25:50.400","+26:57:00.00","FRB","","1298.85","1.62","pc/cc","54.84","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","36090381","","","1","1","2021-06-09","","","2019-04-09 17:19:03.982","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55801","FRB 20190409C","16:50:04.800","+71:36:36.00","FRB","","674.5","1.62","pc/cc","43.07","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","36052106","","","1","1","2021-06-09","","","2019-04-09 11:43:40.005","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55800","FRB 20190409B","08:24:60.000","+63:28:12.00","FRB","","297.62","12.94","pc/cc","48.03","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","36025223","","","1","1","2021-06-09","","","2019-04-09 03:25:40.040","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55799","FRB 20190409A","05:18:16.800","+06:43:12.00","FRB","","1788.95","3.23","pc/cc","84.73","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","36010995","","","1","1","2021-06-09","","","2019-04-09 00:09:58.705","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55798","FRB 20190408A","17:28:28.800","+71:36:00.00","FRB","","862.13","1.62","pc/cc","45.94","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","35917651","","","1","1","2021-06-09","","","2019-04-08 12:25:50.555","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55109","FRB 20190406A","18:54:38.400","+46:58:12.00","FRB","20190208A","580.68","1.62","pc/cc","71.79","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","35638607","","","1","1","2020-03-27","","","2019-04-06 13:55:23.398","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"55797","FRB 20190405B","18:20:48.000","+89:04:48.00","FRB","","1111.22","1.62","pc/cc","53.73","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","35579228","","","1","1","2021-06-09","","","2019-04-05 23:31:28.595","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55796","FRB 20190405A","22:28:14.400","+20:57:00.00","FRB","","423.78","3.23","pc/cc","47.27","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","35545488","","","1","1","2021-06-09","","","2019-04-05 17:34:26.392","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55795","FRB 20190404B","17:15:45.600","+39:59:24.00","FRB","","490.1","1.62","pc/cc","44.24","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","35409721","","","1","1","2021-06-09","","","2019-04-04 12:32:15.596","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55794","FRB 20190404A","09:30:19.200","+36:54:00.00","FRB","","1353.85","1.62","pc/cc","40.4","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","35393387","","","1","1","2021-06-09","","","2019-04-04 04:41:06.197","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"61500","FRB 20190403G","05:27:07.200","+25:46:48.00","FRB","","865.36","1.62","pc/cc","165.32","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","35260197","","","1","1","2021-06-09","","","2019-04-03 00:42:31.374","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"55793","FRB 20190403F","02:55:21.600","+33:08:24.00","FRB","","666.41","6.47","pc/cc","68.11","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","35361942","","","1","1","2021-06-09","","","2019-04-03 22:07:14.781","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55792","FRB 20190403E","14:33:33.600","+86:33:36.00","FRB","","219.98","12.94","pc/cc","50.61","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","35358764","","","1","1","2021-06-09","","","2019-04-03 21:14:57.420","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55791","FRB 20190403D","21:44:19.200","+84:16:48.00","FRB","","613.03","1.62","pc/cc","63.06","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","35333787","","","1","1","2021-06-09","","","2019-04-03 17:27:58.950","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55790","FRB 20190403C","16:39:19.200","+58:42:00.00","FRB","","933.3","1.62","pc/cc","38.94","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","35281448","","","1","1","2021-06-09","","","2019-04-03 11:48:48.292","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55789","FRB 20190403B","09:02:04.800","+01:33:00.00","FRB","","291.15","6.47","pc/cc","54.19","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","35272639","","","1","1","2021-06-09","","","2019-04-03 04:19:53.295","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55788","FRB 20190403A","07:43:04.800","+86:22:48.00","FRB","","519.22","1.62","pc/cc","54.3","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","35265460","","","1","1","2021-06-09","","","2019-04-03 02:37:30.144","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"61487","FRB 20190402A","11:54:33.600","+47:06:00.00","FRB","","1287.53","6.47","pc/cc","26.4","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","35152435","","","1","1","2021-06-09","","","2019-04-02 07:10:10.558","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61488","FRB 20190401A","13:06:16.800","+79:54:36.00","FRB","","779.63","3.23","pc/cc","42.66","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","35043449","","","1","1","2021-06-09","","","2019-04-01 08:36:26.823","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61490","FRB 20190330B","17:57:26.400","+52:39:36.00","FRB","","668.03","1.62","pc/cc","49.04","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","34865282","","","1","1","2021-06-09","","","2019-03-30 13:26:55.023","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61484","FRB 20190330A","13:36:26.400","+38:18:36.00","FRB","","509.51","1.62","pc/cc","24.79","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","34858285","","","1","1","2021-06-09","","","2019-03-30 09:07:55.567","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61486","FRB 20190329C","18:42:45.600","+51:37:12.00","FRB","","1256.8","1.62","pc/cc","61.64","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","34775137","","","1","1","2021-06-09","","","2019-03-29 14:12:20.797","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61485","FRB 20190329B","05:47:33.600","+76:16:12.00","FRB","","405.99","1.62","pc/cc","66.55","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","34730029","","","1","1","2021-06-09","","","2019-03-29 01:20:33.039","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"56377","FRB 20190329A","04:20:14.400","+73:38:24.00","FRB","20180814A","189.25","1.62","pc/cc","","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","34837708","","","1","1","2020-03-27","","","2019-03-29 23:58:21.291","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"61482","FRB 20190328C","04:56:50.400","+81:58:12.00","FRB","","470.69","1.62","pc/cc","64.85","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","34646262","","","1","1","2021-06-09","","","2019-03-28 12:25:12.503","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"55787","FRB 20190328B","13:15:55.200","+86:49:12.00","FRB","","564.51","1.62","pc/cc","50.61","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","34627943","","","1","1","2021-06-09","","","2019-03-28 09:48:45.839","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55786","FRB 20190328A","08:01:26.400","+59:06:00.00","FRB","","1303.7","3.23","pc/cc","51.85","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","34620125","","","1","1","2021-06-09","","","2019-03-28 03:46:47.309","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55785","FRB 20190327A","18:45:16.800","+34:24:00.00","FRB","","347.76","1.62","pc/cc","88.54","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","34532625","","","1","1","2021-06-09","","","2019-03-27 14:27:27.838","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55783","FRB 20190326A","10:47:09.600","+74:13:12.00","FRB","","283.06","1.62","pc/cc","41.02","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","34395366","","","1","1","2021-06-09","","","2019-03-26 06:39:15.419","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55782","FRB 20190325C","03:35:19.200","+60:10:12.00","FRB","","799.04","3.23","pc/cc","187.67","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","34374891","","","1","1","2021-06-09","","","2019-03-25 23:26:06.122","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55781","FRB 20190325B","12:15:45.600","+30:28:12.00","FRB","","1730.72","3.23","pc/cc","19.94","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","34299347","","","1","1","2021-06-09","","","2019-03-25 08:03:23.071","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55780","FRB 20190325A","08:40:48.000","+83:04:12.00","FRB","","357.47","1.62","pc/cc","51.12","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","34292281","","","1","1","2021-06-09","","","2019-03-25 04:19:45.392","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55779","FRB 20190323D","03:47:28.800","+46:55:48.00","FRB","","760.22","3.23","pc/cc","162.54","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","34179948","","","1","1","2021-06-09","","","2019-03-23 23:47:28.071","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
