"ID","Name","RA","DEC","Obj. Type","Repeater of Primary Burst","DM","DM-Err","DM-Units","Gal. DM Limit","Gal. DM Model","Barycentric Datetime","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"70396","FRB 20180920B","12:44:38.400","+63:31:12.00","FRB","","459.37","6.47","pc/cc","33.36","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","16511250","","","1","1","2021-06-09","","","2018-09-20 20:41:23.331","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"55526","FRB 20180920A","05:15:40.800","+28:17:24.00","FRB","","562.89","6.47","pc/cc","160.85","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","16441746","","","1","1","2021-06-09","","","2018-09-20 13:19:36.923","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"70399","FRB 20180919B","00:21:09.600","+05:51:36.00","FRB","","558.04","1.62","pc/cc","32.88","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","16143710","","","1","1","2021-06-09","","","2018-09-19 08:29:24.521","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"55078","FRB 20180919A","04:23:14.400","+73:39:00.00","FRB","20180814A","190.86","3.23","pc/cc","87.7","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","16180649","","","1","1","2020-03-27","","","2018-09-19 12:36:11.856","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"61438","FRB 20180918A","20:04:40.800","+64:46:48.00","FRB","","1454.13","1.62","pc/cc","80.23","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","15974548","","","1","1","2021-06-09","","","2018-09-18 04:11:27.279","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"55525","FRB 20180917B","15:54:38.400","+77:26:24.00","FRB","","860.51","6.47","pc/cc","43.25","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","15695761","","","1","1","2021-06-09","","","2018-09-17 00:08:55.693","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55077","FRB 20180917A","04:23:36.000","+73:36:00.00","FRB","20180814A","194.1","12.94","pc/cc","87.78","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","15707968","","","1","1","2020-03-27","","","2018-09-17 00:46:38.163","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"55524","FRB 20180916C","07:08:36.000","+45:04:48.00","FRB","","2248.32","3.23","pc/cc","73.96","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","15402047","","","1","1","2021-06-09","","","2018-09-16 15:26:21.058","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55523","FRB 20180916B","01:56:40.800","+65:44:24.00","FRB","20180916B","347.76","1.62","pc/cc","198.97","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","15372046","","","1","1","2020-03-27","","","2018-09-16 10:15:19.829","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"55522","FRB 20180916A","23:15:04.800","+80:09:36.00","FRB","","296","1.62","pc/cc","79.85","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","15359189","","","1","1","2021-06-09","","","2018-09-16 07:33:13.490","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55552","FRB 20180915B","16:48:31.200","+20:22:48.00","FRB","","176.31","1.62","pc/cc","44.09","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","15278821","","","1","1","2021-06-09","","","2018-09-15 23:24:33.228","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55520","FRB 20180915A","18:42:21.600","+17:54:00.00","FRB","","370.41","1.62","pc/cc","172.78","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","15088948","","","1","1","2021-06-09","","","2018-09-15 03:03:45.455","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"56373","FRB 20180911C","04:20:31.200","+73:39:00.00","FRB","20180814A","190.86","3.23","pc/cc","88.19","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","13401643","","","1","1","2020-03-27","","","2018-09-11 12:59:16.478","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"55518","FRB 20180911A","06:35:60.000","+84:39:36.00","FRB","","221.6","1.62","pc/cc","56.55","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","13435448","","","1","1","2021-06-09","","","2018-09-11 15:00:21.395","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55551","FRB 20180910A","23:26:00.000","+88:13:12.00","FRB","","684.2","1.62","pc/cc","57.64","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","13168374","","","1","1","2021-06-09","","","2018-09-10 08:06:06.668","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55516","FRB 20180909A","08:14:28.800","+56:45:36.00","FRB","","407.61","6.47","pc/cc","49.85","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","13004920","","","1","1","2021-06-09","","","2018-09-09 16:56:36.765","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55515","FRB 20180908B","12:31:31.200","+74:13:12.00","FRB","","197.33","3.23","pc/cc","38.42","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","12806028","","","1","1","2021-06-09","","","2018-09-08 21:13:04.063","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55076","FRB 20180908A","12:13:14.400","+74:12:36.00","FRB","20180908A","195.72","1.62","pc/cc","38.84","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","12806027","","","1","1","2020-03-27","","","2018-09-08 21:13:04.110","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"61436","FRB 20180907E","11:11:31.200","+47:06:00.00","FRB","","381.73","6.47","pc/cc","30.46","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","12445146","","","1","1","2021-06-09","","","2018-09-07 20:01:13.127","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61435","FRB 20180907D","21:32:19.200","+89:14:24.00","FRB","","1444.42","1.62","pc/cc","54.09","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","12287723","","","1","1","2021-06-09","","","2018-09-07 06:05:58.927","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"55550","FRB 20180907C","02:46:21.600","+77:04:12.00","FRB","","638.91","1.62","pc/cc","91.63","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","12320460","","","1","1","2021-06-09","","","2018-09-07 11:48:09.899","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55549","FRB 20180907B","00:18:07.200","+19:10:48.00","FRB","","658.32","1.62","pc/cc","38.11","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","12316150","","","1","1","2021-06-09","","","2018-09-07 09:10:11.254","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55512","FRB 20180907A","21:23:36.000","+29:27:36.00","FRB","","875.07","1.62","pc/cc","92.06","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","12296402","","","1","1","2021-06-09","","","2018-09-07 06:15:50.702","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55548","FRB 20180906B","12:22:55.200","+56:25:12.00","FRB","","3037.66","3.23","pc/cc","31.48","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","12180103","","","1","1","2021-06-09","","","2018-09-06 21:18:38.645","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55510","FRB 20180906A","09:26:07.200","+14:17:24.00","FRB","","383.35","1.62","pc/cc","43.42","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","12101732","","","1","1","2021-06-09","","","2018-09-06 18:25:49.240","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"70395","FRB 20180904A","19:00:31.200","+81:10:48.00","FRB","","360.7","1.62","pc/cc","55.25","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","11495703","","","1","1","2021-06-09","","","2018-09-04 16:06:42.178","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"56457","FRB 20180817A","15:32:04.800","+42:12:00.00","FRB","","1002.85","6.47","pc/cc","27.59","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","11121416","","","1","1","2020-03-27","","","2018-08-17 01:49:34.000","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56456","FRB 20180814B","15:43:36.000","+74:37:48.00","FRB","","237.77","1.62","pc/cc","41.2","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","10886879","","","1","1","2020-03-27","","","2018-08-14 14:20:17.000","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56372","FRB 20180814A","04:21:28.800","+73:44:24.00","FRB","20180814A","190.86","3.23","pc/cc","87.75","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","10889573","","","1","1","2020-03-27","","","2018-08-14 14:49:50.000","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56455","FRB 20180812A","01:14:26.400","+80:22:48.00","FRB","","795.81","6.47","pc/cc","83.32","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","10648497","","","1","1","2020-03-27","","","2018-08-12 11:45:44.000","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56454","FRB 20180810B","12:01:28.800","+83:06:36.00","FRB","","169.84","1.62","pc/cc","46.73","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","10366092","","","1","1","2020-03-27","","","2018-08-10 22:40:44.000","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56453","FRB 20180810A","06:46:02.400","+34:51:36.00","FRB","","415.7","1.62","pc/cc","104.4","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","10353713","","","1","1","2020-03-27","","","2018-08-10 17:29:00.000","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56452","FRB 20180806A","15:03:45.600","+76:12:36.00","FRB","","739.2","1.62","pc/cc","40.91","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","9976641","","","1","1","2020-03-27","","","2018-08-06 14:13:13.000","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56451","FRB 20180801A","21:29:02.400","+72:43:12.00","FRB","","656.7","3.23","pc/cc","89.94","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","9641579","","","1","1","2020-03-27","","","2018-08-01 08:47:24.000","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"55941","FRB 20180730A","03:13:19.200","+87:46:48.00","FRB","","849.19","1.62","pc/cc","58.68","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","9574801","","","1","1","2021-06-09","","","2018-07-30 03:37:38.000","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"56450","FRB 20180729B","05:59:12.000","+56:09:00.00","FRB","","318.65","1.62","pc/cc","94.95","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","9564770","","","1","1","2020-03-27","","","2018-07-29 17:28:22.000","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56449","FRB 20180729A","13:17:12.000","+55:04:12.00","FRB","","108.37","1.62","pc/cc","30.72","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","9541535","","","1","1","2020-03-27","","","2018-07-29 00:48:20.000","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56448","FRB 20180727A","13:10:31.200","+26:03:00.00","FRB","","642.15","1.62","pc/cc","21.33","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","9461009","","","1","1","2020-03-27","","","2018-07-27 00:52:13.000","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"56447","FRB 20180725A","06:17:26.400","+66:34:48.00","FRB","","716.55","1.62","pc/cc","71.25","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","9386707","","","1","1","2020-03-27","","","2018-07-25 17:59:43.000","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"64974","FRB 20180714A","17:46:12.000","-11:45:47.00","FRB","","1467.92","0.3","pc/cc","257","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB180714","","","1","1","","0.6","BPSR-MB20","2018-07-14 10:00:08.700","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64973","FRB 20180528A","06:38:49.800","-49:53:59.00","FRB","","899.3","0.6","pc/cc","69","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB180528","","","1","1","","13.8","Other-","2018-05-28 04:24:00.900","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64972","FRB 20180525A","14:39:60.000","-02:12:00.00","FRB","","388.1","0.3","pc/cc","31","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB180525","","","1","1","","78.9","Clear-","2018-05-25 15:19:06.515","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64971","FRB 20180515A","23:13:12.000","-42:14:46.00","FRB","","355.2","0.5","pc/cc","0.5","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB180515","","","1","1","","24.2","Clear-","2018-05-15 21:57:26.485","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64970","FRB 20180430A","06:50:60.000","-09:57:00.00","FRB","","264.1","0.5","pc/cc","165.44","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB180430","","","1","1","","147.5","Clear-","2018-04-30 09:59:58.700","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64969","FRB 20180417A","12:24:56.000","+14:13:00.00","FRB","","474.8","","pc/cc","26.15","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB180417","","","1","1","","21.8","Clear-","2018-04-17 13:18:31.000","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64968","FRB 20180324A","06:15:60.000","-34:46:60.00","FRB","","431","0.4","pc/cc","70","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB180324","","","1","1","","16.5","Clear-","2018-03-24 09:31:46.706","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64967","FRB 20180321A","00:33:00.000","+42:01:48.00","FRB","","594","5","pc/cc","70","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB180321","","","1","1","","0.54","Clear-","2018-03-21 07:05:54.000","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64966","FRB 20180315A","19:34:60.000","-26:49:60.00","FRB","","479","0.4","pc/cc","36","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB180315","","","1","1","","23.3","Clear-","2018-03-15 05:05:30.985","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64965","FRB 20180311A","21:31:33.420","-57:44:26.70","FRB","","1570.9","0.5","pc/cc","45.2","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB180311","","","1","1","","0.15","BPSR-MB20","2018-03-11 04:11:54.800","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64964","FRB 20180309A","21:24:43.800","-33:58:44.50","FRB","","263.42","0.01","pc/cc","44.69","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB180309","","","1","1","","27.6","BPSR-MB20","2018-03-09 02:49:32.990","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64963","FRB 20180301A","06:12:43.400","+04:33:44.80","FRB","","522","5","pc/cc","155","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB180301","","","1","1","","1.2","BPSR-MB20","2018-03-01 07:34:19.760","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64962","FRB 20180212A","14:20:60.000","-03:34:60.00","FRB","","167.5","0.5","pc/cc","33","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB180212","","","1","1","","53","Clear-","2018-02-12 23:45:04.399","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64961","FRB 20180131A","21:49:54.000","-40:40:60.00","FRB","","657.7","0.5","pc/cc","40","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB180131","","","1","1","","22.2","Clear-","2018-01-31 05:45:04.320","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64960","FRB 20180130A","21:52:12.000","-38:34:00.00","FRB","","343.5","0.4","pc/cc","39","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB180130","","","1","1","","23.1","Clear-","2018-01-30 04:55:29.993","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64959","FRB 20180128B","22:22:00.000","-60:15:00.00","FRB","","495.9","0.7","pc/cc","40","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB180128.2","","","1","1","","28.7","Clear-","2018-01-28 04:53:26.796","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64958","FRB 20180128A","13:56:00.000","-06:43:00.00","FRB","","441.4","0.2","pc/cc","32","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB180128.0","","","1","1","","17.5","Clear-","2018-01-28 00:59:38.617","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64957","FRB 20180119A","03:29:18.000","-12:43:60.00","FRB","","402.7","0.7","pc/cc","36","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB180119","","","1","1","","40.7","Clear-","2018-01-19 12:24:30.747","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64956","FRB 20180110A","21:52:60.000","-35:27:00.00","FRB","","715.7","0.2","pc/cc","38","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB180110","","","1","1","","128.1","Clear-","2018-01-10 07:34:34.959","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64955","FRB 20171216A","03:28:00.000","-57:04:00.00","FRB","","203.1","0.5","pc/cc","37","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB171216","","","1","1","","21","Clear-","2017-12-16 17:59:10.822","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64954","FRB 20171213A","03:38:60.000","-10:55:60.00","FRB","","158.6","0.2","pc/cc","36","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB171213","","","1","1","","88.6","Clear-","2017-12-13 14:22:40.467","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64953","FRB 20171209A","15:50:25.000","-46:10:20.00","FRB","","1457.4","0.03","pc/cc","13","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB171209","","","1","1","","1.48","BPSR-MB20","2017-12-09 20:34:23.500","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64952","FRB 20171116A","03:30:60.000","-17:13:60.00","FRB","","618.5","0.5","pc/cc","36","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB171116","","","1","1","","19.6","Clear-","2017-11-16 14:59:33.305","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64951","FRB 20171020A","22:15:00.000","-19:40:00.00","FRB","","114.1","0.2","pc/cc","38","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB171020","","","1","1","","117.6","Clear-","2017-10-20 10:27:58.598","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64950","FRB 20171019A","22:17:30.000","-08:40:00.00","FRB","","460.8","1.1","pc/cc","37","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB171019","","","1","1","","40.5","Clear-","2017-10-19 13:26:40.097","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64949","FRB 20171004A","11:57:36.000","-11:54:00.00","FRB","","304","0.3","pc/cc","38","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB171004","","","1","1","","22","Clear-","2017-10-04 03:23:39.250","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64948","FRB 20171003A","12:29:30.000","-14:07:00.00","FRB","","463.2","1.2","pc/cc","40","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB171003","","","1","1","","40.5","Clear-","2017-10-03 04:07:23.781","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64947","FRB 20170922A","21:29:50.610","-07:59:40.49","FRB","","1111","1","pc/cc","45","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB170922","","","1","1","","5.19","Other-","2017-09-22 11:23:33.400","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64946","FRB 20170906A","21:59:48.000","-19:57:00.00","FRB","","390.3","0.4","pc/cc","39","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB170906","","","1","1","","29.6","Clear-","2017-09-06 13:06:56.488","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64944","FRB 20170827A","00:49:18.660","-65:33:02.30","FRB","","176.8","0.04","pc/cc","37","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB170827","","","1","1","","50.3","Other-","2017-08-27 16:20:18.000","FRBCAT_bot","","2020TNSFR2470....1P","",""
"65013","FRB 20170826A","05:31:58.700","+33:08:52.50","FRB","20121102A","565","5","pc/cc","188","NE2001","","","","0.19273","FRBCAT","FRBCAT","","FRBCAT","FRB121102","","","1","1","","0.38","Other-","2017-08-26 13:52:01.252","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64943","FRB 20170712A","22:36:00.000","-60:57:00.00","FRB","","312.79","0.07","pc/cc","38","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB170712","","","1","1","","37.8","Clear-","2017-07-12 13:22:17.394","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64942","FRB 20170707A","02:59:00.000","-57:16:00.00","FRB","","235.2","0.6","pc/cc","36","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB170707","","","1","1","","14.8","Clear-","2017-07-07 06:17:34.354","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64941","FRB 20170606A","05:33:60.000","+41:45:00.00","FRB","","247","5","pc/cc","250","YMW16","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB170606","","","1","1","","0.54","Clear-","2017-06-06 10:03:27.000","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64940","FRB 20170428A","21:47:00.000","-41:51:00.00","FRB","","991.7","0.9","pc/cc","40","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB170428","","","1","1","","7.7","Clear-","2017-04-28 18:02:34.700","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64939","FRB 20170416A","22:12:60.000","-55:01:60.00","FRB","","523.2","0.2","pc/cc","40","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB170416","","","1","1","","19.4","Clear-","2017-04-16 23:11:12.799","FRBCAT_bot","","2020TNSFR2470....1P","",""
"64938","FRB 20170107A","11:23:18.000","-05:00:00.00","FRB","","609.5","0.5","pc/cc","35","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB170107","","","1","1","","22.3","Clear-","2017-01-07 20:05:08.139","FRBCAT_bot","","2020TNSFR2470....1P","",""
