"ID","Name","RA","DEC","Obj. Type","Repeater of Primary Burst","DM","DM-Err","DM-Units","Gal. DM Limit","Gal. DM Model","Barycentric Datetime","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"55737","FRB 20190226A","03:55:28.800","+31:55:48.00","FRB","","600.09","1.62","pc/cc","91.37","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","31818035","","","1","1","2021-06-09","","","2019-02-26 01:36:34.226","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"56375","FRB 20190224F","04:02:31.200","+73:38:24.00","FRB","20180814A","190.86","3.23","pc/cc","","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","31626218","","","1","1","2020-03-27","","","2019-02-24 01:54:18.129","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"55736","FRB 20190224E","12:10:40.800","+61:31:48.00","FRB","","435.11","1.62","pc/cc","33.28","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","31644477","","","1","1","2021-06-09","","","2019-02-24 10:00:48.896","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55735","FRB 20190224D","22:15:28.800","+89:03:00.00","FRB","","752.14","1.62","pc/cc","55.26","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","31644043","","","1","1","2021-06-09","","","2019-02-24 07:46:29.982","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55734","FRB 20190224C","08:16:21.600","+19:47:24.00","FRB","","494.95","3.23","pc/cc","59.89","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","31641122","","","1","1","2021-06-09","","","2019-02-24 06:00:37.262","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55733","FRB 20190224B","17:54:28.800","+82:34:12.00","FRB","","839.48","1.62","pc/cc","51.45","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","31638277","","","1","1","2021-06-09","","","2019-02-24 03:48:43.539","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55732","FRB 20190224A","04:00:21.600","+83:22:48.00","FRB","","821.69","6.47","pc/cc","65.87","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","31628826","","","1","1","2021-06-09","","","2019-02-24 02:17:13.347","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55731","FRB 20190223B","20:46:21.600","+60:34:12.00","FRB","","535.39","1.62","pc/cc","124.77","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","31570501","","","1","1","2021-06-09","","","2019-02-23 18:31:49.931","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55730","FRB 20190223A","04:16:14.400","+87:36:00.00","FRB","","389.82","1.62","pc/cc","58.54","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","31535057","","","1","1","2021-06-09","","","2019-02-23 03:36:19.386","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55729","FRB 20190222D","20:55:43.200","+26:33:36.00","FRB","","894.48","1.62","pc/cc","115.32","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","31468534","","","1","1","2021-06-09","","","2019-02-22 18:47:16.978","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55728","FRB 20190222C","15:56:38.400","+40:01:48.00","FRB","","522.45","1.62","pc/cc","29.43","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","31442611","","","1","1","2021-06-09","","","2019-02-22 13:45:59.485","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55727","FRB 20190222B","10:42:55.200","+19:36:00.00","FRB","","498.19","6.47","pc/cc","33.27","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","31440139","","","1","1","2021-06-09","","","2019-02-22 08:34:34.915","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55105","FRB 20190222A","20:52:19.200","+69:39:00.00","FRB","20190222A","462.6","3.23","pc/cc","87.78","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","31468495","","","1","1","2020-03-27","","","2019-02-22 18:46:01.370","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"55726","FRB 20190221D","01:39:12.000","+60:55:48.00","FRB","","473.93","1.62","pc/cc","191.04","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","31399569","","","1","1","2021-06-09","","","2019-02-21 23:29:08.287","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55725","FRB 20190221C","21:04:31.200","+54:40:48.00","FRB","","2038.05","6.47","pc/cc","220.31","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","31361887","","","1","1","2021-06-09","","","2019-02-21 19:00:43.150","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55724","FRB 20190221B","19:07:12.000","+27:51:36.00","FRB","","394.67","6.47","pc/cc","166.1","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","31339813","","","1","1","2021-06-09","","","2019-02-21 17:02:56.587","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55723","FRB 20190221A","08:50:45.600","+09:54:00.00","FRB","","224.83","1.62","pc/cc","52.66","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","31328319","","","1","1","2021-06-09","","","2019-02-21 06:47:30.286","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55722","FRB 20190220A","15:48:14.400","+74:09:36.00","FRB","","215.13","1.62","pc/cc","41.09","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","31228990","","","1","1","2021-06-09","","","2019-02-20 13:57:35.637","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55721","FRB 20190219C","23:18:40.800","+49:13:12.00","FRB","","805.51","3.23","pc/cc","124.32","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","31177246","","","1","1","2021-06-09","","","2019-02-19 21:19:56.035","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55720","FRB 20190219B","16:25:12.000","+57:55:48.00","FRB","","1675.73","6.47","pc/cc","37.85","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","31125024","","","1","1","2021-06-09","","","2019-02-19 14:27:02.326","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55719","FRB 20190219A","07:02:52.800","+43:07:48.00","FRB","","655.09","1.62","pc/cc","78.95","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","31110401","","","1","1","2021-06-09","","","2019-02-19 05:10:27.042","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55718","FRB 20190218C","10:35:55.200","+77:59:24.00","FRB","","318.65","1.62","pc/cc","43.65","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","31062792","","","1","1","2021-06-09","","","2019-02-18 20:20:11.023","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55717","FRB 20190218B","17:54:57.600","+17:55:48.00","FRB","","549.95","6.47","pc/cc","81.96","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","31028331","","","1","1","2021-06-09","","","2019-02-18 16:00:58.150","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55716","FRB 20190218A","12:16:12.000","+56:25:12.00","FRB","","1282.68","1.62","pc/cc","31.6","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","31021539","","","1","1","2021-06-09","","","2019-02-18 10:20:13.702","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55715","FRB 20190217B","01:30:26.400","+26:57:36.00","FRB","","847.57","6.47","pc/cc","45.9","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","30985819","","","1","1","2021-06-09","","","2019-02-17 23:39:23.076","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55714","FRB 20190217A","06:19:36.000","+43:06:36.00","FRB","","797.43","1.62","pc/cc","110.8","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","30904409","","","1","1","2021-06-09","","","2019-02-17 04:31:57.891","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55104","FRB 20190216A","17:04:57.600","+68:17:24.00","FRB","20181017A","1268.08","25.88","pc/cc","42.96","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","30749404","","","1","1","2020-03-27","","","2019-02-16 15:26:58.022","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"55713","FRB 20190215B","22:20:26.400","+45:10:12.00","FRB","","273.36","1.62","pc/cc","134.18","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","30692424","","","1","1","2021-06-09","","","2019-02-15 20:42:01.599","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55711","FRB 20190214C","14:36:24.000","+19:21:36.00","FRB","","533.77","3.23","pc/cc","22.37","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","30557515","","","1","1","2021-06-09","","","2019-02-14 12:56:57.141","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55709","FRB 20190214A","06:24:12.000","+66:14:24.00","FRB","","498.19","6.47","pc/cc","69.86","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","30549231","","","1","1","2021-06-09","","","2019-02-14 04:44:47.217","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55708","FRB 20190213D","22:06:26.400","+52:34:48.00","FRB","","1344.14","1.62","pc/cc","270.99","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","30502098","","","1","1","2021-06-09","","","2019-02-13 20:54:16.841","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55707","FRB 20190213C","04:17:04.800","+45:00:36.00","FRB","","357.47","1.62","pc/cc","176.01","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","30365672","","","1","1","2021-06-09","","","2019-02-13 02:47:46.473","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55103","FRB 20190213B","18:24:07.200","+81:35:24.00","FRB","20190212A","302.47","1.62","pc/cc","52.67","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","30465284","","","1","1","2020-03-27","","","2019-02-13 17:09:32.741","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"55102","FRB 20190213A","02:13:57.600","+20:04:48.00","FRB","20190213A","650.23","3.23","pc/cc","43.89","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","30351693","","","1","1","2020-03-27","","","2019-02-13 00:42:26.688","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"55706","FRB 20190212D","11:55:02.400","+66:45:00.00","FRB","","1145.19","6.47","pc/cc","35.55","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","30286797","","","1","1","2021-06-09","","","2019-02-12 10:34:04.437","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55705","FRB 20190212C","11:30:24.000","+28:10:48.00","FRB","","1015.79","6.47","pc/cc","22.3","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","30286763","","","1","1","2021-06-09","","","2019-02-12 10:04:50.630","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55704","FRB 20190212B","09:19:52.800","+52:06:36.00","FRB","","600.09","1.62","pc/cc","41.09","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","30282040","","","1","1","2021-06-09","","","2019-02-12 07:53:59.098","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55101","FRB 20190212A","17:39:28.800","+81:37:48.00","FRB","20190212A","300.85","3.23","pc/cc","50.34","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","30292842","","","1","1","2020-03-27","","","2019-02-12 16:17:23.513","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"55703","FRB 20190211B","19:58:14.400","+61:22:12.00","FRB","","260.42","1.62","pc/cc","84.41","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","30215823","","","1","1","2021-06-09","","","2019-02-11 18:37:46.059","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55702","FRB 20190211A","04:28:02.400","+68:38:24.00","FRB","","1188.86","1.62","pc/cc","104.26","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","30175507","","","1","1","2021-06-09","","","2019-02-11 03:04:55.442","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55701","FRB 20190210E","20:52:28.800","+86:38:24.00","FRB","","580.68","1.62","pc/cc","57.71","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","30143310","","","1","1","2021-06-09","","","2019-02-10 20:21:58.761","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55700","FRB 20190210D","20:33:55.200","+55:27:36.00","FRB","","357.47","1.62","pc/cc","145.74","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","30139995","","","1","1","2021-06-09","","","2019-02-10 19:14:51.411","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55699","FRB 20190210C","19:49:57.600","+89:06:00.00","FRB","","642.15","1.62","pc/cc","53.76","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","30105524","","","1","1","2021-06-09","","","2019-02-10 06:03:43.445","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55698","FRB 20190210B","06:56:14.400","+23:51:00.00","FRB","","622.74","1.62","pc/cc","116.71","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","30105124","","","1","1","2021-06-09","","","2019-02-10 05:36:31.316","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55100","FRB 20190210A","09:37:07.200","+77:40:12.00","FRB","20190209A","420.55","6.47","pc/cc","45.69","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","30112019","","","1","1","2020-03-27","","","2019-02-10 08:17:13.963","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"55099","FRB 20190209A","09:36:16.800","+77:40:12.00","FRB","20190209A","423.78","3.23","pc/cc","45.73","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","30015540","","","1","1","2020-03-27","","","2019-02-09 08:20:20.977","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"61483","FRB 20190208C","09:25:38.400","+83:34:12.00","FRB","","237.77","1.62","pc/cc","49.85","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","29866131","","","1","1","2021-06-09","","","2019-02-08 08:08:05.366","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"56463","FRB 20190208B","00:00:00.000","+00:00:00.00","FRB","","713.32","1.62","pc/cc","","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","29860936","","","1","1","2021-06-09","","","2019-02-08 05:02:48.929","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55098","FRB 20190208A","18:54:38.400","+46:58:12.00","FRB","20190208A","579.06","3.23","pc/cc","71.8","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","29889091","","","1","1","2020-03-27","","","2019-02-08 17:41:50.656","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"61481","FRB 20190206C","13:21:21.600","+74:24:36.00","FRB","","1044.9","3.23","pc/cc","38.44","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","29639122","","","1","1","2021-06-09","","","2019-02-06 12:26:42.819","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61480","FRB 20190206B","03:20:24.000","+79:29:24.00","FRB","","355.85","6.47","pc/cc","78.62","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","29639608","","","1","1","2021-06-09","","","2019-02-06 13:57:46.854","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61472","FRB 20190206A","16:17:52.800","+09:22:12.00","FRB","","190.86","3.23","pc/cc","40.88","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","29641002","","","1","1","2021-06-09","","","2019-02-06 15:11:24.306","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"55535","FRB 20190205A","22:47:50.400","+83:22:12.00","FRB","","693.91","1.62","pc/cc","68.08","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","29581402","","","1","1","2021-06-09","","","2019-02-05 21:28:19.559","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"61479","FRB 20190204B","17:03:02.400","+75:52:12.00","FRB","","1463.83","1.62","pc/cc","45.75","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","29433373","","","1","1","2021-06-09","","","2019-02-04 16:09:16.358","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
