"ID","Name","RA","DEC","Obj. Type","Repeater of Primary Burst","DM","DM-Err","DM-Units","Gal. DM Limit","Gal. DM Model","Barycentric Datetime","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"55612","FRB 20181214A","04:40:04.800","+43:04:12.00","FRB","","467.46","1.62","pc/cc","183.47","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","22444376","","","1","1","2021-06-09","","","2018-12-14 07:08:15.148","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55611","FRB 20181213C","14:25:36.000","+47:27:36.00","FRB","","380.11","0.81","pc/cc","30.43","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","22324689","","","1","1","2021-06-09","","","2018-12-13 17:00:20.358","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55610","FRB 20181213B","12:14:04.800","+53:41:24.00","FRB","","625.97","0.81","pc/cc","30.62","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","22313820","","","1","1","2021-06-09","","","2018-12-13 14:47:13.858","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55609","FRB 20181213A","08:30:09.600","+73:57:00.00","FRB","","677.73","0.81","pc/cc","48.71","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","22310619","","","1","1","2021-06-09","","","2018-12-13 11:08:10.881","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55608","FRB 20181209A","06:34:16.800","+68:31:12.00","FRB","","328.35","0.81","pc/cc","65.44","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","22154974","","","1","1","2021-06-09","","","2018-12-09 09:24:51.814","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55607","FRB 20181208A","15:54:28.800","+60:10:48.00","FRB","","561.27","0.81","pc/cc","36.27","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","22109717","","","1","1","2021-06-09","","","2018-12-08 20:33:03.112","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"61444","FRB 20181203C","13:13:19.200","+72:56:24.00","FRB","","2442.42","3.23","pc/cc","37.51","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","22031270","","","1","1","2021-06-09","","","2018-12-03 16:16:50.366","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"55606","FRB 20181203B","03:09:16.800","+24:01:12.00","FRB","","373.64","1.62","pc/cc","56.92","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","22007513","","","1","1","2021-06-09","","","2018-12-03 06:23:17.123","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55605","FRB 20181203A","02:14:31.200","+23:34:12.00","FRB","","635.68","1.62","pc/cc","46.86","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","22006562","","","1","1","2021-06-09","","","2018-12-03 05:25:14.991","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"61445","FRB 20181202C","20:28:21.600","+57:01:48.00","FRB","","558.04","1.62","pc/cc","126.15","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","21976165","","","1","1","2021-06-09","","","2018-12-02 23:37:08.804","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"55604","FRB 20181202B","13:31:07.200","+64:43:12.00","FRB","","826.54","1.62","pc/cc","33.99","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","21937626","","","1","1","2021-06-09","","","2018-12-02 16:44:20.726","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55603","FRB 20181202A","23:24:09.600","+17:21:36.00","FRB","","669.64","3.23","pc/cc","39","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","21898993","","","1","1","2021-06-09","","","2018-12-02 02:41:41.658","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55602","FRB 20181201B","18:13:31.200","+56:18:36.00","FRB","","875.07","1.62","pc/cc","51.45","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","21859609","","","1","1","2021-06-09","","","2018-12-01 21:26:35.313","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55601","FRB 20181201A","14:19:52.800","+39:16:12.00","FRB","","698.74","25.88","pc/cc","24.06","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","21839505","","","1","1","2021-06-09","","","2018-12-01 17:39:05.355","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"76918","FRB 20181130B","00:39:07.850","+19:24:31.70","FRB","","1705.5","6.5","pc/cc","38.16","NE2001","","","","","","","","","FRB181130","","","1","1","","20.6","Other-","2018-11-30 00:00:00.000","Niu","","2021TNSFR.421....1N","",""
"55600","FRB 20181130A","23:43:50.400","+46:19:12.00","FRB","","218.36","1.62","pc/cc","93.82","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","21699824","","","1","1","2021-06-09","","","2018-11-30 03:03:09.568","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55599","FRB 20181129C","16:24:07.200","+39:15:36.00","FRB","","503.04","1.62","pc/cc","34.33","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","21655632","","","1","1","2021-06-09","","","2018-11-29 19:00:24.271","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55598","FRB 20181129B","20:25:45.600","+81:19:12.00","FRB","","405.99","1.62","pc/cc","61.69","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","21637402","","","1","1","2021-06-09","","","2018-11-29 11:33:37.132","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55597","FRB 20181129A","23:40:31.200","+44:57:00.00","FRB","","386.58","1.62","pc/cc","87.16","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","21609277","","","1","1","2021-06-09","","","2018-11-29 03:08:06.148","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"70402","FRB 20181128D","14:22:55.200","+59:55:48.00","FRB","","147.19","1.62","pc/cc","32.91","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","21557053","","","1","1","2021-06-09","","","2018-11-28 17:53:23.213","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61442","FRB 20181128C","17:56:21.600","+49:42:36.00","FRB","","614.65","6.47","pc/cc","49.53","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","21575693","","","1","1","2021-06-09","","","2018-11-28 21:21:49.291","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"55596","FRB 20181128B","10:28:60.000","+38:06:00.00","FRB","","454.52","1.62","pc/cc","33.44","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","21544131","","","1","1","2021-06-09","","","2018-11-28 14:02:56.040","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55595","FRB 20181128A","04:56:12.000","+63:23:24.00","FRB","20181128A","446.43","6.47","pc/cc","111.33","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","21538821","","","1","1","2020-03-30","","","2018-11-28 08:27:41.736","CHIME_FRB_bot","","2020TNSFR.928....1Z","",""
"55594","FRB 20181127A","16:14:28.800","+25:37:12.00","FRB","","930.06","1.62","pc/cc","31.93","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","21462167","","","1","1","2021-06-09","","","2018-11-27 19:46:09.235","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55593","FRB 20181126A","17:31:24.000","+81:00:00.00","FRB","","493.34","1.62","pc/cc","49.65","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","21374680","","","1","1","2021-06-09","","","2018-11-26 21:00:50.388","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55592","FRB 20181125A","09:51:50.400","+33:54:36.00","FRB","","278.21","6.47","pc/cc","37.72","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","21297602","","","1","1","2021-06-09","","","2018-11-25 13:37:30.790","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"61439","FRB 20181124B","21:14:16.800","+29:52:48.00","FRB","","800.66","1.62","pc/cc","104.92","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","21195035","","","1","1","2021-06-09","","","2018-11-24 01:03:39.075","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"55591","FRB 20181124A","11:43:45.600","+63:31:12.00","FRB","","1107.99","1.62","pc/cc","34.5","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","21231406","","","1","1","2021-06-09","","","2018-11-24 15:29:07.180","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"64980","FRB 20181123B","05:06:06.760","+18:09:35.70","FRB","","1812","2","pc/cc","149.5","NE2001","","","","","FRBCAT","FRBCAT","","FRBCAT","FRB181123","","","1","1","","0.065","Other-","2018-11-23 17:49:09.127","FRBCAT_bot","","2020TNSFR2470....1P","",""
"55590","FRB 20181123A","20:00:14.400","+55:52:12.00","FRB","","797.43","1.62","pc/cc","101.23","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","21186661","","","1","1","2021-06-09","","","2018-11-23 23:51:47.226","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55589","FRB 20181122B","18:54:57.600","+85:01:48.00","FRB","","224.83","1.62","pc/cc","54.57","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","21068417","","","1","1","2021-06-09","","","2018-11-22 10:17:50.177","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55588","FRB 20181122A","04:00:12.000","+55:28:48.00","FRB","","661.56","1.62","pc/cc","188.97","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","21063494","","","1","1","2021-06-09","","","2018-11-22 07:52:11.534","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55587","FRB 20181120C","04:21:55.200","+73:39:00.00","FRB","20180814A","190.86","3.23","pc/cc","87.93","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","20899716","","","1","1","2020-03-31","","","2018-11-20 08:25:28.208","CHIME_FRB_bot","","2020TNSFR.934....1Z","",""
"55586","FRB 20181120B","01:57:07.200","+65:44:24.00","FRB","20180916B","351","1.62","pc/cc","198.83","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","20887865","","","1","1","2020-03-27","","","2018-11-20 05:56:06.202","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"55087","FRB 20181120A","01:45:00.000","+65:43:48.00","FRB","","351","1.62","pc/cc","199.66","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","20887861","","","1","1","2020-03-27","","","2018-11-20 05:56:06.202","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"70401","FRB 20181119E","01:05:33.600","+60:31:48.00","FRB","","1169.45","1.62","pc/cc","215.61","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","20828136","","","1","1","2021-06-09","","","2018-11-19 05:15:42.781","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"61441","FRB 20181119D","05:32:28.800","+33:12:00.00","FRB","20121102A","595.22","25.88","pc/cc","","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","20843898","","","1","1","2021-06-09","","","2018-11-19 09:38:42.240","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"55585","FRB 20181119C","12:38:26.400","+82:09:36.00","FRB","","283.06","1.62","pc/cc","44.67","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","20854709","","","1","1","2021-06-09","","","2018-11-19 17:06:29.101","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55584","FRB 20181119B","19:57:40.800","+31:07:12.00","FRB","","608.18","12.94","pc/cc","442.42","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","20791121","","","1","1","2021-06-09","","","2018-11-19 00:05:00.300","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55086","FRB 20181119A","12:40:38.400","+65:07:48.00","FRB","20181119A","368.79","6.47","pc/cc","34.02","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","20854062","","","1","1","2020-03-27","","","2018-11-19 16:49:03.194","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"76916","FRB 20181118D","07:56:41.870","+16:08:56.70","FRB","","1187.7","3.3","pc/cc","71.53","NE2001","","","","","","","","","FRB181118","","","1","1","","14.2","Other-","2018-11-18 00:00:00.000","Niu","","2021TNSFR.421....1N","",""
"56374","FRB 20181118C","04:21:45.600","+73:37:48.00","FRB","20180814A","187.63","6.47","pc/cc","88.02","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","20746490","","","1","1","2020-03-27","","","2018-11-18 08:44:49.691","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"55583","FRB 20181118B","03:53:19.200","+10:47:24.00","FRB","","422.17","1.62","pc/cc","53.19","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","20742204","","","1","1","2021-06-09","","","2018-11-18 08:03:32.698","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55582","FRB 20181118A","01:22:48.000","-06:24:36.00","FRB","","558.04","1.62","pc/cc","31.49","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","20730539","","","1","1","2021-06-09","","","2018-11-18 05:36:39.249","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"70397","FRB 20181117C","03:32:40.800","+25:43:48.00","FRB","","1776.01","3.23","pc/cc","66.06","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","20665123","","","1","1","2021-06-09","","","2018-11-17 07:48:47.066","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"55581","FRB 20181117B","05:25:38.400","+79:54:36.00","FRB","","540.24","3.23","pc/cc","65.07","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","20695250","","","1","1","2021-06-09","","","2018-11-17 21:30:45.035","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55580","FRB 20181117A","09:50:57.600","+52:30:36.00","FRB","","960.79","3.23","pc/cc","38.11","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","20679505","","","1","1","2021-06-09","","","2018-11-17 14:01:36.590","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55579","FRB 20181116B","15:30:28.800","+65:05:24.00","FRB","","409.23","1.62","pc/cc","36.3","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","20616302","","","1","1","2021-06-09","","","2018-11-16 19:45:54.319","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55578","FRB 20181116A","02:24:19.200","+04:44:24.00","FRB","","354.23","1.62","pc/cc","37.13","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","20590930","","","1","1","2021-06-09","","","2018-11-16 06:44:57.568","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55577","FRB 20181115A","08:43:31.200","+55:48:00.00","FRB","","981.82","1.62","pc/cc","45.59","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","20540246","","","1","1","2021-06-09","","","2018-11-15 13:54:58.012","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"64979","FRB 20181112A","21:49:23.630","-52:58:15.39","FRB","","589.27","0.03","pc/cc","102","Other","","","","0.4755","FRBCAT","FRBCAT","","FRBCAT","FRB181112","","","1","1","","0","Clear-","2018-11-12 17:31:15.483","FRBCAT_bot","","2020TNSFR2470....1P","",""
"61440","FRB 20181104C","05:08:16.800","+17:26:24.00","FRB","","580.68","1.62","pc/cc","105.52","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","20434937","","","1","1","2021-06-09","","","2018-11-04 10:15:06.280","CHIME_FRB_bot","","2021TNSFR2008....1C","",""
"55085","FRB 20181104B","01:57:07.200","+65:44:24.00","FRB","20180916B","342.91","6.47","pc/cc","198.83","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","20425669","","","1","1","2020-03-27","","","2018-11-04 07:07:01.595","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"55084","FRB 20181104A","01:43:19.200","+65:43:48.00","FRB","20180916B","347.76","1.62","pc/cc","199.8","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","20425523","","","1","1","2020-03-27","","","2018-11-04 06:57:18.581","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"55576","FRB 20181102A","05:49:04.800","+15:37:12.00","FRB","","415.7","1.62","pc/cc","155.85","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","20345519","","","1","1","2021-06-09","","","2018-11-02 11:03:35.703","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55575","FRB 20181101A","01:24:55.200","+53:52:48.00","FRB","","1462.22","12.94","pc/cc","144.68","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","20270428","","","1","1","2021-06-09","","","2018-11-01 06:43:51.628","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55574","FRB 20181030E","11:32:40.800","-04:24:00.00","FRB","","158.51","3.23","pc/cc","35.93","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","20050501","","","1","1","2021-06-09","","","2018-10-30 14:25:59.492","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55573","FRB 20181030D","05:27:21.600","+16:04:48.00","FRB","","289.53","1.62","pc/cc","123.9","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","20035707","","","1","1","2021-06-09","","","2018-10-30 10:52:05.599","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55572","FRB 20181030C","20:39:31.200","+04:00:00.00","FRB","","668.03","1.62","pc/cc","73.09","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","19975144","","","1","1","2021-06-09","","","2018-10-30 02:05:33.996","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55083","FRB 20181030B","10:55:57.600","+73:44:24.00","FRB","20181030A","101.9","1.62","pc/cc","40.47","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","19996675","","","1","1","2020-03-27","","","2018-10-30 04:16:21.644","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"55082","FRB 20181030A","10:52:48.000","+73:44:24.00","FRB","20181030A","101.9","1.62","pc/cc","40.61","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","19996599","","","1","1","2020-03-27","","","2018-10-30 04:13:13.026","CHIME_FRB_bot","","2020TNSFR.891....1Z","",""
"55081","FRB 20181028A","04:44:36.000","+73:39:36.00","FRB","20180814A","181.15","25.88","pc/cc","82.69","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","19815274","","","1","1","2020-03-27","","","2018-10-28 10:12:34.524","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"55571","FRB 20181027A","08:47:50.400","-04:14:24.00","FRB","","726.26","1.62","pc/cc","64.06","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","19649184","","","1","1","2021-06-09","","","2018-10-27 14:22:00.530","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55570","FRB 20181025A","07:02:55.200","+64:14:24.00","FRB","","590.39","1.62","pc/cc","61.98","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","19378751","","","1","1","2021-06-09","","","2018-10-25 12:51:25.972","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55569","FRB 20181022E","14:44:55.200","+27:07:48.00","FRB","","286.3","1.62","pc/cc","21.86","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","19023307","","","1","1","2021-06-09","","","2018-10-22 20:37:27.660","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55568","FRB 20181022D","11:56:45.600","+36:31:12.00","FRB","","512.75","1.62","pc/cc","20.2","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","19010443","","","1","1","2021-06-09","","","2018-10-22 17:53:44.054","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55567","FRB 20181022C","09:28:21.600","+83:48:36.00","FRB","","528.92","1.62","pc/cc","50.03","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","18970894","","","1","1","2021-06-09","","","2018-10-22 03:28:00.976","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55565","FRB 20181020A","21:29:45.600","+78:49:48.00","FRB","","1111.22","1.62","pc/cc","72.53","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","18759178","","","1","1","2021-06-09","","","2018-10-20 03:33:41.471","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55564","FRB 20181019C","16:18:31.200","+66:16:12.00","FRB","","503.04","1.62","pc/cc","39.2","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","18731868","","","1","1","2021-06-09","","","2018-10-19 22:19:38.498","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55563","FRB 20181019B","02:31:14.400","+68:11:24.00","FRB","","723.02","1.62","pc/cc","159.93","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","18688109","","","1","1","2021-06-09","","","2018-10-19 08:44:33.248","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55080","FRB 20181019A","02:08:36.000","+65:44:24.00","FRB","20180916B","346.14","3.23","pc/cc","193.22","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","18685272","","","1","1","2020-03-27","","","2018-10-19 08:13:22.751","CHIME_FRB_bot","","2020TNSFR.892....1Z","",""
"55562","FRB 20181018C","04:30:21.600","+37:34:12.00","FRB","","409.23","1.62","pc/cc","148.39","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","18614666","","","1","1","2021-06-09","","","2018-10-18 10:42:52.340","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55561","FRB 20181018B","22:27:04.800","+71:54:36.00","FRB","","292.77","1.62","pc/cc","113.66","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","18594059","","","1","1","2021-06-09","","","2018-10-18 04:39:31.375","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"55517","FRB 20181018A","01:08:04.800","+51:33:00.00","FRB","","1132.25","6.47","pc/cc","120.85","NE2001","","","","","CHIMEFRB","CHIMEFRB","","CHIMEFRB","18604064","","","1","1","2021-06-09","","","2018-10-18 07:20:45.039","CHIME_FRB_bot","","2021TNSFR2007....1Z","",""
"76914","FRB 20181017D","00:36:29.800","+11:19:59.80","FRB","","1845.2","1","pc/cc","34.62","NE2001","","","","","","","","","FRB181017","","","1","1","","34.1","Other-","2018-10-17 00:00:00.000","Niu","","2021TNSFR.421....1N","",""
